,time,country,category,peak
12566,2020-06-19T17:31:00Z,FR,cases,1
12567,2020-06-18T17:35:00Z,FR,cases,1
12568,2020-06-18T17:35:00Z,FR,cases,1
12569,2020-06-17T17:53:00Z,FR,cases,1
12570,2020-06-16T18:18:00Z,FR,cases,1
12571,2020-06-15T18:09:00Z,FR,cases,1
12572,2020-06-12T17:40:00Z,FR,cases,1
12573,2020-06-11T18:04:00Z,FR,cases,1
12574,2020-06-11T18:04:00Z,FR,cases,1
12575,2020-06-10T17:26:00Z,FR,cases,1
12576,2020-06-10T17:26:00Z,FR,cases,1
12577,2020-06-09T18:06:00Z,FR,cases,1
12578,2020-06-08T16:54:00Z,FR,cases,1
12579,2020-06-05T17:42:00Z,FR,cases,1
12580,2020-06-04T18:45:00Z,FR,cases,0
12581,2020-05-01T17:10:00Z,FR,live,1
12582,2020-04-30T17:03:00Z,FR,live,1
12583,2020-04-29T17:33:00Z,FR,cases,1
12584,2020-04-28T17:44:00Z,FR,cases,1
12585,2020-04-27T17:35:00Z,FR,cases,1
12586,2020-04-26T16:55:00Z,FR,cases,1
12587,2020-04-25T16:52:00Z,FR,cases,1
12588,2020-04-23T17:32:00Z,FR,president speech,1
12589,2020-04-23T17:20:00Z,FR,cases,1
12590,2020-04-23T09:03:00Z,FR,live,0
12591,2020-04-22T17:23:00Z,FR,live,1
12592,2020-04-21T17:18:00Z,FR,live,1
12593,2020-04-20T20:04:00Z,FR,live,0
12594,2020-04-20T17:19:00Z,FR,live,1
12595,2020-04-19T18:39:00Z,FR,cases,0
12596,2020-04-19T15:40:00Z,FR,live,0
12597,2020-04-18T17:31:00Z,FR,cases,1
12598,2020-04-17T17:26:00Z,FR,live,1
12599,2020-04-16T17:20:00Z,FR,live,1
12600,2020-04-15T17:17:00Z,FR,live,1
12601,2020-04-14T17:04:00Z,FR,live,1
12602,2020-04-13T18:04:00Z,FR,president speech,1
12603,2020-04-13T17:45:00Z,FR,cases,1
12604,2020-04-12T17:22:00Z,FR,cases,1
12605,2020-04-11T17:17:00Z,FR,live,1
12606,2020-04-10T17:08:00Z,FR,live,1
12607,2020-04-09T17:24:00Z,FR,live,1
12608,2020-04-08T17:29:00Z,FR,live,1
12609,2020-04-07T17:20:00Z,FR,live,1
12610,2020-04-06T17:02:00Z,FR,live,1
12611,2020-04-05T18:22:00Z,FR,cases,1
12612,2020-04-04T17:34:00Z,FR,live,1
12613,2020-04-04T12:34:00Z,FR,live,0
12614,2020-04-03T17:41:00Z,FR,live,1
12615,2020-04-02T17:28:00Z,FR,live,1
12616,2020-04-01T17:53:00Z,FR,live,1
12617,2020-03-31T17:28:00Z,FR,live,1
12618,2020-03-31T12:00:00Z,FR,president speech,0
12619,2020-03-30T17:27:00Z,FR,live,1
12620,2020-03-29T17:36:00Z,FR,live,1
12621,2020-03-28T17:37:00Z,FR,president speech,1
12622,2020-03-27T18:16:00Z,FR,live,1
12623,2020-03-26T18:26:00Z,FR,live,1
12624,2020-03-25T19:05:00Z,FR,president speech,1
12625,2020-03-25T18:18:00Z,FR,live,1
12626,2020-03-24T18:44:00Z,FR,live,1
12627,2020-03-24T18:07:00Z,FR,live,1
12628,2020-03-24T11:24:00Z,FR,live,0
12629,2020-03-23T18:00:00Z,FR,live,1
12630,2020-03-22T18:32:00Z,FR,live,1
12631,2020-03-21T18:24:00Z,FR,cases,1
12632,2020-03-20T18:23:00Z,FR,live,1
12633,2020-03-19T18:35:00Z,FR,live,1
12634,2020-03-18T23:05:00Z,FR,other,0
12635,2020-03-18T18:15:00Z,FR,live,1
12636,2020-03-17T18:17:00Z,FR,live,1
12637,2020-03-16T16:58:00Z,FR,live,0
12638,2020-03-14T18:38:00Z,FR,president speech,1
12639,2020-03-13T18:08:00Z,FR,live,1
12640,2020-03-12T19:00:00Z,FR,live,1
12641,2020-03-11T18:26:00Z,FR,live,1
12642,2020-03-10T18:57:00Z,FR,president speech,1
12643,2020-03-10T18:05:00Z,FR,live,1
12644,2020-03-10T11:38:00Z,FR,president speech,0
12645,2020-03-09T18:19:00Z,FR,live,1
12646,2020-03-08T19:38:00Z,FR,live,0
12647,2020-03-08T19:37:00Z,FR,live,0
12648,2020-03-07T18:33:00Z,FR,live,1
12649,2020-03-06T18:43:00Z,FR,live,1
12650,2020-03-06T18:31:00Z,FR,live,1
12651,2020-03-06T11:42:00Z,FR,president speech,0
12652,2020-03-05T19:42:00Z,FR,live,0
12653,2020-03-05T17:54:00Z,FR,president speech,1
12654,2020-03-04T19:39:00Z,FR,live,0
12655,2020-03-03T19:53:00Z,FR,live,0
12656,2020-03-03T17:18:00Z,FR,president speech,0
12657,2020-03-02T20:00:00Z,FR,live,0
12658,2020-03-01T19:40:00Z,FR,live,0
12659,2020-02-29T19:33:00Z,FR,live,0
12660,2020-02-29T13:43:00Z,FR,live,0
12661,2020-02-28T18:46:00Z,FR,live,1
12662,2020-02-27T20:17:00Z,FR,live,0
12663,2020-02-26T19:37:00Z,FR,live,0
12664,2020-02-25T18:53:00Z,FR,live,1
12665,2020-02-21T18:45:00Z,FR,live,1
12666,2020-02-19T18:34:00Z,FR,live,1
12667,2020-02-13T20:30:00Z,FR,live,0
12668,2020-02-12T19:28:00Z,FR,live,1
12669,2020-02-09T20:26:00Z,FR,live,0
12670,2020-01-21T19:39:00Z,FR,live,0
12671,2022-02-28T17:18:00Z,IT,cases,1
12672,2022-02-27T16:30:00Z,IT,cases,1
12673,2022-02-26T16:30:00Z,IT,cases,1
12674,2022-02-25T16:56:00Z,IT,cases,1
12675,2022-02-24T16:30:00Z,IT,cases,1
12676,2022-02-23T16:30:00Z,IT,cases,1
12677,2022-02-22T16:46:00Z,IT,cases,1
12678,2022-02-21T16:30:00Z,IT,cases,1
12679,2022-02-20T16:30:00Z,IT,cases,1
12680,2022-02-20T16:23:00Z,IT,cases,1
12681,2022-02-19T16:37:00Z,IT,cases,1
12682,2022-02-18T17:33:00Z,IT,cases,1
12683,2022-02-18T16:30:00Z,IT,cases,1
12684,2022-02-17T16:30:00Z,IT,cases,1
12685,2022-02-16T16:30:00Z,IT,cases,1
12686,2022-02-15T16:47:00Z,IT,cases,1
12687,2022-02-14T16:30:00Z,IT,cases,1
12688,2022-02-13T16:26:00Z,IT,cases,1
12689,2022-02-12T17:42:00Z,IT,cases,1
12690,2022-02-11T17:06:00Z,IT,cases,1
12691,2022-02-10T16:30:00Z,IT,cases,1
12692,2022-02-08T16:30:00Z,IT,cases,1
12693,2022-02-07T16:30:00Z,IT,cases,1
12694,2022-02-06T16:30:00Z,IT,cases,1
12695,2022-02-05T17:27:00Z,IT,cases,1
12696,2022-02-04T16:27:00Z,IT,cases,1
12697,2022-02-03T16:30:00Z,IT,cases,1
12698,2022-02-02T16:54:00Z,IT,cases,1
12699,2022-02-01T16:46:00Z,IT,cases,1
12700,2022-01-31T16:34:00Z,IT,cases,1
12701,2022-01-30T17:07:00Z,IT,cases,1
12702,2022-01-29T17:50:00Z,IT,cases,1
12703,2022-01-28T16:42:00Z,IT,cases,1
12704,2022-01-27T16:36:00Z,IT,cases,1
12705,2022-01-26T16:31:00Z,IT,cases,1
12706,2022-01-25T16:47:00Z,IT,cases,1
12707,2022-01-24T16:57:00Z,IT,cases,1
12708,2022-01-23T16:30:00Z,IT,cases,1
12709,2022-01-22T16:30:00Z,IT,cases,1
12710,2022-01-21T16:30:00Z,IT,cases,1
12711,2022-01-20T16:55:00Z,IT,cases,1
12712,2022-01-19T16:30:00Z,IT,cases,1
12713,2022-01-18T16:30:00Z,IT,cases,1
12714,2022-01-17T16:53:00Z,IT,cases,1
12715,2022-01-16T16:28:00Z,IT,cases,1
12716,2022-01-15T16:59:00Z,IT,cases,1
12717,2022-01-14T16:30:00Z,IT,cases,1
12718,2022-01-13T16:30:00Z,IT,cases,1
12719,2022-01-12T16:30:00Z,IT,cases,1
12720,2022-01-11T16:30:00Z,IT,cases,1
12721,2022-01-10T17:17:00Z,IT,president speech,1
12722,2022-01-10T16:40:00Z,IT,cases,1
12723,2022-01-09T17:05:00Z,IT,cases,1
12724,2022-01-08T17:28:00Z,IT,cases,1
12725,2022-01-07T17:19:00Z,IT,cases,1
12726,2022-01-06T16:42:00Z,IT,cases,1
12727,2022-01-05T16:30:00Z,IT,cases,1
12728,2022-01-04T17:20:00Z,IT,cases,1
12729,2022-01-03T16:41:00Z,IT,cases,1
12730,2022-01-02T17:21:00Z,IT,cases,1
12731,2022-01-01T17:37:00Z,IT,cases,1
12732,2021-12-31T16:34:00Z,IT,cases,1
12733,2021-12-30T17:26:00Z,IT,cases,1
12734,2021-12-29T17:28:00Z,IT,cases,1
12735,2021-12-28T16:45:00Z,IT,cases,1
12736,2021-12-27T17:16:00Z,IT,cases,1
12737,2021-12-26T16:47:00Z,IT,cases,1
12738,2021-12-25T17:56:00Z,IT,cases,1
12739,2021-12-24T19:06:00Z,IT,cases,0
12740,2021-12-23T18:49:00Z,IT,live,0
12741,2021-12-22T16:49:00Z,IT,cases,1
12742,2021-12-21T16:30:00Z,IT,cases,1
12743,2021-12-20T16:30:00Z,IT,cases,1
12744,2021-12-19T16:57:00Z,IT,cases,1
12745,2021-12-18T16:40:00Z,IT,cases,1
12746,2021-12-17T16:30:00Z,IT,cases,1
12747,2021-12-16T17:04:00Z,IT,cases,1
12748,2021-12-15T16:27:00Z,IT,cases,1
12749,2021-12-14T16:30:00Z,IT,cases,1
12750,2021-12-13T17:14:00Z,IT,cases,1
12751,2021-12-12T16:30:00Z,IT,cases,1
12752,2021-12-11T16:45:00Z,IT,cases,1
12753,2021-12-10T16:33:00Z,IT,cases,1
12754,2021-12-09T17:04:00Z,IT,cases,1
12755,2021-12-08T17:32:00Z,IT,cases,1
12756,2021-12-07T16:24:00Z,IT,cases,1
12757,2021-12-06T16:45:00Z,IT,cases,1
12758,2021-12-05T16:30:00Z,IT,cases,1
12759,2021-12-04T16:30:00Z,IT,cases,1
12760,2021-12-03T17:32:00Z,IT,cases,1
12761,2021-12-03T14:23:00Z,IT,live,0
12762,2021-12-02T17:08:00Z,IT,cases,1
12763,2021-12-01T16:30:00Z,IT,cases,1
12764,2021-11-29T17:06:00Z,IT,cases,1
12765,2021-11-28T16:49:00Z,IT,cases,1
12766,2021-11-27T16:30:00Z,IT,cases,1
12767,2021-11-26T16:30:00Z,IT,cases,1
12768,2021-11-25T16:30:00Z,IT,cases,1
12769,2021-11-24T17:41:00Z,IT,president speech,1
12770,2021-11-24T16:30:00Z,IT,cases,1
12771,2021-11-23T16:30:00Z,IT,cases,1
12772,2021-11-22T16:30:00Z,IT,cases,1
12773,2021-11-21T16:30:00Z,IT,cases,1
12774,2021-11-20T16:36:00Z,IT,cases,1
12775,2021-11-19T16:41:00Z,IT,cases,1
12776,2021-11-19T15:17:00Z,IT,live,0
12777,2021-11-18T16:36:00Z,IT,cases,1
12778,2021-11-17T16:55:00Z,IT,cases,1
12779,2021-11-16T17:02:00Z,IT,cases,1
12780,2021-11-15T16:20:00Z,IT,cases,1
12781,2021-11-14T16:30:00Z,IT,cases,1
12782,2021-11-13T16:30:00Z,IT,cases,1
12783,2021-11-12T15:16:00Z,IT,live,0
12784,2021-11-11T16:51:00Z,IT,cases,1
12785,2021-11-10T17:15:00Z,IT,cases,1
12786,2021-11-09T16:30:00Z,IT,cases,1
12787,2021-11-08T16:30:00Z,IT,cases,1
12788,2021-11-07T16:40:00Z,IT,cases,1
12789,2021-11-06T16:32:00Z,IT,cases,1
12790,2021-11-05T16:30:00Z,IT,cases,1
12791,2021-11-05T09:39:00Z,IT,live,0
12792,2021-11-04T16:36:00Z,IT,cases,1
12793,2021-11-03T16:38:00Z,IT,cases,1
12794,2021-11-02T16:27:00Z,IT,cases,1
12795,2021-11-01T16:33:00Z,IT,cases,1
12796,2021-10-31T16:21:00Z,IT,cases,1
12797,2021-10-30T15:45:00Z,IT,cases,1
12798,2021-10-29T15:48:00Z,IT,cases,1
12799,2021-10-28T15:50:00Z,IT,cases,1
12800,2021-10-27T15:02:00Z,IT,cases,1
12801,2021-10-26T15:15:00Z,IT,cases,1
12802,2021-10-25T14:54:00Z,IT,cases,0
12803,2021-10-24T15:31:00Z,IT,cases,1
12804,2021-10-23T15:24:00Z,IT,cases,1
12805,2021-10-22T15:28:00Z,IT,cases,1
12806,2021-10-22T14:16:00Z,IT,live,0
12807,2021-10-21T15:28:00Z,IT,cases,1
12808,2021-10-20T15:28:00Z,IT,cases,1
12809,2021-10-18T15:15:00Z,IT,cases,1
12810,2021-10-17T15:21:00Z,IT,cases,1
12811,2021-10-16T15:32:00Z,IT,cases,1
12812,2021-10-15T16:04:00Z,IT,cases,1
12813,2021-10-15T13:58:00Z,IT,live,0
12814,2021-10-14T15:26:00Z,IT,cases,1
12815,2021-10-13T15:08:00Z,IT,cases,1
12816,2021-10-12T15:12:00Z,IT,cases,1
12817,2021-10-11T15:30:00Z,IT,cases,1
12818,2021-10-10T15:30:00Z,IT,cases,1
12819,2021-10-09T15:42:00Z,IT,cases,1
12820,2021-10-08T15:42:00Z,IT,cases,1
12821,2021-10-08T14:36:00Z,IT,live,0
12822,2021-10-07T15:41:00Z,IT,cases,1
12823,2021-10-06T15:33:00Z,IT,cases,1
12824,2021-10-05T15:30:00Z,IT,cases,1
12825,2021-10-04T15:36:00Z,IT,cases,1
12826,2021-10-03T16:31:00Z,IT,cases,1
12827,2021-10-02T16:12:00Z,IT,cases,1
12828,2021-10-01T16:18:00Z,IT,cases,1
12829,2021-10-01T14:47:00Z,IT,live,0
12830,2021-09-30T17:01:00Z,IT,cases,0
12831,2021-09-29T15:47:00Z,IT,cases,1
12832,2021-09-28T16:35:00Z,IT,cases,1
12833,2021-09-27T15:32:00Z,IT,cases,1
12834,2021-09-26T15:39:00Z,IT,cases,1
12835,2021-09-25T15:55:00Z,IT,cases,1
12836,2021-09-24T16:03:00Z,IT,cases,1
12837,2021-09-23T15:23:00Z,IT,cases,1
12838,2021-09-22T15:44:00Z,IT,cases,1
12839,2021-09-21T15:37:00Z,IT,cases,1
12840,2021-09-20T15:46:00Z,IT,cases,1
12841,2021-09-19T14:55:00Z,IT,cases,0
12842,2021-09-18T15:12:00Z,IT,cases,1
12843,2021-09-17T15:30:00Z,IT,cases,1
12844,2021-09-17T14:33:00Z,IT,live,0
12845,2021-09-16T15:30:00Z,IT,cases,1
12846,2021-09-15T15:53:00Z,IT,cases,1
12847,2021-09-14T14:50:00Z,IT,cases,0
12848,2021-09-13T15:14:00Z,IT,cases,1
12849,2021-09-12T15:30:00Z,IT,cases,1
12850,2021-09-11T15:30:00Z,IT,cases,1
12851,2021-09-10T15:30:00Z,IT,cases,1
12852,2021-09-10T15:14:00Z,IT,live,1
12853,2021-09-09T15:30:00Z,IT,cases,1
12854,2021-09-08T15:30:00Z,IT,cases,1
12855,2021-09-07T15:30:00Z,IT,cases,1
12856,2021-09-06T15:30:00Z,IT,cases,1
12857,2021-09-05T15:30:00Z,IT,cases,1
12858,2021-09-04T15:30:00Z,IT,cases,1
12859,2021-09-03T15:52:00Z,IT,cases,1
12860,2021-09-02T15:30:00Z,IT,cases,1
12861,2021-09-01T15:30:00Z,IT,cases,1
12862,2021-04-11T15:30:00Z,IT,cases,1
12863,2021-04-10T15:30:00Z,IT,cases,1
12864,2021-04-09T15:37:00Z,IT,live,1
12865,2021-04-09T15:30:00Z,IT,cases,1
12866,2021-04-08T16:31:00Z,IT,president speech,1
12867,2021-04-08T15:30:00Z,IT,cases,1
12868,2021-04-07T19:05:00Z,IT,live,0
12869,2021-04-07T15:30:00Z,IT,cases,1
12870,2021-04-06T15:30:00Z,IT,cases,1
12871,2021-04-05T16:21:00Z,IT,cases,1
12872,2021-04-04T15:30:00Z,IT,cases,1
12873,2021-04-03T15:41:00Z,IT,cases,1
12874,2021-04-02T15:30:00Z,IT,cases,1
12875,2021-04-02T13:06:00Z,IT,live,0
12876,2021-04-01T15:30:00Z,IT,cases,1
12877,2021-03-31T15:30:00Z,IT,cases,1
12878,2021-03-30T15:30:00Z,IT,cases,1
12879,2021-03-29T15:30:00Z,IT,cases,1
12880,2021-03-28T15:30:00Z,IT,cases,1
12881,2021-03-27T16:30:00Z,IT,cases,1
12882,2021-03-26T16:30:00Z,IT,cases,1
12883,2021-03-25T16:53:00Z,IT,cases,1
12884,2021-03-24T16:50:00Z,IT,cases,1
12885,2021-03-24T16:30:00Z,IT,cases,1
12886,2021-03-24T14:33:00Z,IT,president speech,0
12887,2021-03-24T08:17:00Z,IT,president speech,0
12888,2021-03-23T16:30:00Z,IT,cases,1
12889,2021-03-22T16:30:00Z,IT,cases,1
12890,2021-03-20T16:30:00Z,IT,cases,1
12891,2021-03-19T19:02:00Z,IT,president speech,0
12892,2021-03-19T11:12:00Z,IT,live,0
12893,2021-03-18T16:30:00Z,IT,cases,1
12894,2021-03-17T16:24:00Z,IT,cases,1
12895,2021-03-16T16:30:00Z,IT,cases,1
12896,2021-03-15T16:49:00Z,IT,cases,1
12897,2021-03-14T16:30:00Z,IT,cases,1
12898,2021-03-13T16:30:00Z,IT,cases,1
12899,2021-03-12T16:30:00Z,IT,cases,1
12900,2021-03-12T15:17:00Z,IT,live,0
12901,2021-03-12T14:21:00Z,IT,president speech,0
12902,2021-03-11T17:33:00Z,IT,cases,1
12903,2021-03-11T16:30:00Z,IT,cases,1
12904,2021-03-10T16:30:00Z,IT,cases,1
12905,2021-03-09T16:30:00Z,IT,cases,1
12906,2021-03-08T17:19:00Z,IT,cases,1
12907,2021-03-07T16:30:00Z,IT,cases,1
12908,2021-03-06T18:17:00Z,IT,cases,0
12909,2021-03-05T16:27:00Z,IT,cases,1
12910,2021-03-05T15:16:00Z,IT,live,0
12911,2021-03-04T16:19:00Z,IT,cases,1
12912,2021-03-03T16:30:00Z,IT,cases,1
12913,2021-03-02T17:54:00Z,IT,live,1
12914,2021-03-02T16:30:00Z,IT,cases,1
12915,2021-03-02T16:25:00Z,IT,cases,1
12916,2021-03-01T16:36:00Z,IT,cases,1
12917,2021-02-28T16:30:00Z,IT,cases,1
12918,2021-02-27T16:29:00Z,IT,cases,1
12919,2021-02-26T16:30:00Z,IT,cases,1
12920,2021-02-26T15:22:00Z,IT,live,0
12921,2021-02-25T16:30:00Z,IT,cases,1
12922,2021-02-24T16:59:00Z,IT,cases,1
12923,2021-02-24T16:03:00Z,IT,live,1
12924,2021-02-24T12:33:00Z,IT,live,0
12925,2021-02-23T16:30:00Z,IT,cases,1
12926,2021-02-22T16:30:00Z,IT,cases,1
12927,2021-02-21T16:30:00Z,IT,cases,1
12928,2021-02-20T16:30:00Z,IT,cases,1
12929,2021-02-19T16:30:00Z,IT,cases,1
12930,2021-02-19T15:07:00Z,IT,live,0
12931,2021-02-18T17:15:00Z,IT,cases,1
12932,2021-02-18T17:03:00Z,IT,president speech,1
12933,2021-02-18T16:30:00Z,IT,cases,1
12934,2021-02-17T19:45:00Z,IT,president speech,0
12935,2021-02-17T16:44:00Z,IT,cases,1
12936,2021-02-17T09:17:00Z,IT,president speech,0
12937,2021-02-16T17:43:00Z,IT,cases,1
12938,2021-02-15T16:37:00Z,IT,cases,1
12939,2021-02-14T16:30:00Z,IT,cases,1
12940,2021-02-13T16:30:00Z,IT,cases,1
12941,2021-02-12T16:55:00Z,IT,cases,1
12942,2021-02-12T15:25:00Z,IT,live,0
12943,2021-02-11T17:04:00Z,IT,cases,1
12944,2021-02-10T16:49:00Z,IT,cases,1
12945,2021-02-09T16:30:00Z,IT,cases,1
12946,2021-02-08T16:30:00Z,IT,cases,1
12947,2021-02-07T16:30:00Z,IT,cases,1
12948,2021-02-06T16:30:00Z,IT,cases,1
12949,2021-02-05T16:30:00Z,IT,cases,1
12950,2021-02-05T15:50:00Z,IT,live,0
12951,2021-02-04T16:51:00Z,IT,cases,1
12952,2021-02-04T12:53:00Z,IT,president speech,0
12953,2021-02-03T17:00:00Z,IT,cases,1
12954,2021-02-02T16:36:00Z,IT,cases,1
12955,2021-02-01T16:44:00Z,IT,cases,1
12956,2021-01-31T16:30:00Z,IT,cases,1
12957,2021-01-30T16:59:00Z,IT,cases,1
12958,2021-01-30T16:30:00Z,IT,cases,1
12959,2021-01-29T17:30:00Z,IT,live,1
12960,2021-01-29T17:05:00Z,IT,cases,1
12961,2021-01-28T17:46:00Z,IT,cases,1
12962,2021-01-27T16:42:00Z,IT,cases,1
12963,2021-01-27T11:18:00Z,IT,live,0
12964,2021-01-26T17:45:00Z,IT,cases,1
12965,2021-01-25T16:53:00Z,IT,cases,1
12966,2021-01-24T16:03:00Z,IT,cases,1
12967,2021-01-22T16:47:00Z,IT,cases,1
12968,2021-01-21T17:19:00Z,IT,cases,1
12969,2021-01-20T17:01:00Z,IT,cases,1
12970,2021-01-19T17:48:00Z,IT,president speech,1
12971,2021-01-19T16:32:00Z,IT,cases,1
12972,2021-01-19T16:30:00Z,IT,cases,1
12973,2021-01-19T08:40:00Z,IT,president speech,0
12974,2021-01-18T16:30:00Z,IT,cases,1
12975,2021-01-18T11:13:00Z,IT,president speech,0
12976,2021-01-17T17:03:00Z,IT,cases,1
12977,2021-01-16T16:30:00Z,IT,cases,1
12978,2021-01-15T16:30:00Z,IT,cases,1
12979,2021-01-15T15:15:00Z,IT,live,0
12980,2021-01-15T14:50:00Z,IT,live,0
12981,2021-01-14T16:43:00Z,IT,cases,1
12982,2021-01-13T16:32:00Z,IT,cases,1
12983,2021-01-13T14:07:00Z,IT,live,0
12984,2021-01-13T08:36:00Z,IT,live,0
12985,2021-01-12T16:38:00Z,IT,cases,1
12986,2021-01-11T16:14:00Z,IT,cases,1
12987,2021-01-10T16:49:00Z,IT,cases,1
12988,2021-01-09T16:30:00Z,IT,cases,1
12989,2021-01-08T17:31:00Z,IT,cases,1
12990,2021-01-08T14:40:00Z,IT,live,0
12991,2021-01-07T16:27:00Z,IT,cases,1
12992,2021-01-06T16:30:00Z,IT,cases,1
12993,2021-01-05T16:32:00Z,IT,cases,1
12994,2021-01-04T16:19:00Z,IT,cases,1
12995,2021-01-03T17:16:00Z,IT,cases,1
12996,2021-01-02T16:29:00Z,IT,cases,1
12997,2021-01-01T16:57:00Z,IT,cases,1
12998,2020-12-31T17:02:00Z,IT,cases,1
12999,2020-12-31T10:13:00Z,IT,live,0
13000,2020-12-30T16:19:00Z,IT,cases,1
13001,2020-12-29T16:18:00Z,IT,cases,1
13002,2020-12-28T16:30:00Z,IT,cases,1
13003,2020-12-27T16:42:00Z,IT,cases,1
13004,2020-12-26T17:02:00Z,IT,cases,1
13005,2020-12-25T16:38:00Z,IT,cases,1
13006,2020-12-24T16:27:00Z,IT,cases,1
13007,2020-12-24T10:24:00Z,IT,live,0
13008,2020-12-23T16:27:00Z,IT,cases,1
13009,2020-12-22T16:18:00Z,IT,cases,1
13010,2020-12-21T16:39:00Z,IT,cases,1
13011,2020-12-20T16:44:00Z,IT,cases,1
13012,2020-12-19T18:28:00Z,IT,cases,0
13013,2020-12-19T16:30:00Z,IT,cases,1
13014,2020-12-18T20:51:00Z,IT,president speech,0
13015,2020-12-18T16:56:00Z,IT,live,1
13016,2020-12-18T16:54:00Z,IT,live,1
13017,2020-12-18T16:21:00Z,IT,cases,1
13018,2020-12-17T16:14:00Z,IT,cases,1
13019,2020-12-16T16:28:00Z,IT,cases,1
13020,2020-12-15T16:35:00Z,IT,cases,1
13021,2020-12-15T15:58:00Z,IT,live,0
13022,2020-12-14T17:06:00Z,IT,cases,1
13023,2020-12-13T16:36:00Z,IT,cases,1
13024,2020-12-12T17:01:00Z,IT,cases,1
13025,2020-12-12T10:11:00Z,IT,live,0
13026,2020-12-11T16:20:00Z,IT,cases,1
13027,2020-12-10T16:22:00Z,IT,cases,1
13028,2020-12-09T16:21:00Z,IT,cases,1
13029,2020-12-08T17:15:00Z,IT,cases,1
13030,2020-12-08T16:31:00Z,IT,live,1
13031,2020-12-07T17:12:00Z,IT,cases,1
13032,2020-12-06T16:30:00Z,IT,cases,1
13033,2020-12-05T16:30:00Z,IT,cases,1
13034,2020-12-04T17:24:00Z,IT,live,1
13035,2020-12-04T16:57:00Z,IT,cases,1
13036,2020-12-03T19:26:00Z,IT,president speech,0
13037,2020-12-03T16:41:00Z,IT,cases,1
13038,2020-12-02T16:47:00Z,IT,cases,1
13039,2020-12-02T08:42:00Z,IT,live,0
13040,2020-12-01T17:02:00Z,IT,cases,1
13041,2020-12-01T16:22:00Z,IT,live,1
13042,2020-11-30T16:26:00Z,IT,cases,1
13043,2020-11-29T16:30:00Z,IT,cases,1
13044,2020-11-28T16:30:00Z,IT,cases,1
13045,2020-11-27T16:26:00Z,IT,cases,1
13046,2020-11-26T16:19:00Z,IT,cases,1
13047,2020-11-25T16:30:00Z,IT,cases,1
13048,2020-11-25T16:30:00Z,IT,cases,1
13049,2020-11-24T16:30:00Z,IT,cases,1
13050,2020-11-24T16:14:00Z,IT,live,1
13051,2020-11-23T16:30:00Z,IT,cases,1
13052,2020-11-22T17:03:00Z,IT,cases,1
13053,2020-11-22T16:30:00Z,IT,cases,1
13054,2020-11-21T16:30:00Z,IT,cases,1
13055,2020-11-16T16:33:00Z,IT,cases,1
13056,2020-11-15T16:17:00Z,IT,cases,1
13057,2020-11-14T16:11:00Z,IT,cases,1
13058,2020-11-14T16:11:00Z,IT,cases,1
13059,2020-11-14T10:12:00Z,IT,cases,0
13060,2020-11-14T10:12:00Z,IT,live,0
13061,2020-11-13T16:20:00Z,IT,cases,1
13062,2020-11-12T16:05:00Z,IT,cases,1
13063,2020-11-11T16:06:00Z,IT,cases,1
13064,2020-11-10T16:30:00Z,IT,cases,1
13065,2020-11-09T16:08:00Z,IT,cases,1
13066,2020-11-08T16:25:00Z,IT,cases,1
13067,2020-11-07T16:16:00Z,IT,cases,1
13068,2020-11-06T16:07:00Z,IT,cases,1
13069,2020-11-05T16:39:00Z,IT,cases,1
13070,2020-11-05T14:30:00Z,IT,live,0
13071,2020-11-04T19:21:00Z,IT,president speech,0
13072,2020-11-04T16:32:00Z,IT,cases,1
13073,2020-11-04T15:58:00Z,IT,live,0
13074,2020-11-03T16:14:00Z,IT,cases,1
13075,2020-11-02T16:13:00Z,IT,cases,1
13076,2020-11-02T11:12:00Z,IT,president speech,0
13077,2020-11-01T16:14:00Z,IT,cases,1
13078,2020-10-31T16:30:00Z,IT,cases,1
13079,2020-10-30T16:16:00Z,IT,cases,1
13080,2020-10-30T15:04:00Z,IT,live,0
13081,2020-10-29T16:37:00Z,IT,cases,1
13082,2020-10-29T08:39:00Z,IT,president speech,0
13083,2020-10-28T16:22:00Z,IT,cases,1
13084,2020-10-27T17:10:00Z,IT,cases,1
13085,2020-10-27T16:30:00Z,IT,cases,1
13086,2020-10-26T16:14:00Z,IT,cases,1
13087,2020-10-25T16:22:00Z,IT,cases,1
13088,2020-10-24T15:40:00Z,IT,cases,1
13089,2020-10-24T15:30:00Z,IT,cases,1
13090,2020-10-23T15:06:00Z,IT,cases,1
13091,2020-10-22T15:09:00Z,IT,cases,1
13092,2020-10-21T15:30:00Z,IT,cases,1
13093,2020-10-20T15:30:00Z,IT,cases,1
13094,2020-10-20T14:18:00Z,IT,president speech,0
13095,2020-10-19T15:30:00Z,IT,cases,1
13096,2020-10-18T18:58:00Z,IT,president speech,0
13097,2020-10-18T15:30:00Z,IT,cases,1
13098,2020-10-17T15:30:00Z,IT,cases,1
13099,2020-10-16T15:30:00Z,IT,cases,1
13100,2020-10-15T15:30:00Z,IT,cases,1
13101,2020-10-10T16:23:00Z,IT,cases,1
13102,2020-10-09T16:53:00Z,IT,cases,1
13103,2020-10-08T16:01:00Z,IT,cases,1
13104,2020-10-07T16:33:00Z,IT,president speech,1
13105,2020-10-07T16:05:00Z,IT,cases,1
13106,2020-10-06T16:03:00Z,IT,cases,1
